,class,tweet
12433,1,"Like my 3rd grade teacher used to say, ""you either eat pussy, or you are one. what's it gonna be?"" @JBilinovich @JZolly23"
12434,1,Like my momma said don't waste yo time on plzing des fake ass bitches and bum ass dudes cause they ain't gone get u nowhere but pregnant and
12435,1,Like my twat
12436,1,Like out of no where you've become an inconsiderate bitch and I'm BEYOND done with your shitty attitude #backup
12437,1,Like real shit dude da closest nicca I done seen to AI
12438,1,Like she got a death touch? RT @Tenebris_cor: This bitch standing in front of me looking like rogue from the xmen
12439,1,Like some nigga lie to bitches &amp; wonder why they go crazy ... That ain't me
12440,1,Like stop being a bitch for 3.2 seconds.
12441,1,Like that bitch Ernest or somebody
12442,1,"Like the hoes when they lay w/ me.. Puppy eyes when I go, Sayin stay wit me"
12443,1,"Like the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol"
12444,1,Like these nigguhs pussy there's no other thesis
12445,1,"Likka downtown bitch at a secondline! RT @BallHawk_Carter: Man yeah that's ball game Teddy Bridgewater gettin in , we hit 0-3"
12446,1,Lil 16 y/o in trouble for beatin a bitch showing the judge zero respect. Lol brooklyn niggas and they temper
12447,2,Lil Kim really made herself trash smh &#128148;
12448,1,Lil Wayne has fucked every bad bitch in the game
12449,1,Lil bitch
12450,1,Lil bitch ass
12451,1,Lil bitch but her ass move &#128541;&#128540;&#128540;&#128540;
12452,1,"Lil bitch coulda let me go, I was right by my house !"
12453,1,Lil bitch dumb&#128514;&#128514;&#128514;
12454,1,Lil bitch with enough ass &amp;&amp; a future &#128525;&#128536;
12455,1,Lil cuz need to help a bitch out
12456,1,Lil dumb ass bitch I ain't fucking with you
12457,1,Lil hoe tweets on point
12458,1,Lil riri sittin pretty while u bitches layin petty
12459,1,Lil seaside hoes walkin to our side... For whaaat&#128514;
12460,2,Lilly just tried to climb up a tree after a bird and completely failed oh my god &#128514;
12461,1,Lima fears change but yet wants to bitch about how much it sucks &#128529;
12462,1,"Listen to her ""@____Aaliyah____: She curving you on the low ""@iDntWearCondoms: What it mean if a girl thinks u have the hoes but u don't???"""
12463,1,"Listening to the Latina women talk about their baby daddy's and""beating bitches asses"" makes being in the sub at 9am worth it...a little bit"
12464,1,Listing to my dumb ass mom &amp; just getting my eyebrows done at a new place the bitch fucced them up &amp; I have picture day tomorrow &#128529;
12465,0,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around
12466,2,Literally in the middle of the ghetto and these people look scary
12467,1,Literally just got shit on by a seagull..... You're gonna fuckin die bird
12468,2,Literally just got up and the first thing I did was chug a huge glass of water
12469,1,Literally was in the best mood and bitches literally killed my vibe
12470,1,Litterally can't wait for this weekend with my bad bitches &#128527;
12471,1,Little bitch!!
12472,2,Little bitty bumble bee&#128029;&#128029; #bumblebee http://t.co/WgYL5UpjQq
12473,0,Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!
12474,2,Little things can just kill a negros mood man
12475,2,Live birds found in Elmo doll at US-Mexico border (from @AP) http://t.co/JCH9HQVlPl
12476,1,Living with my bitches #live @lauren_borrelli @Kathinator6 @jenna_saispas http://t.co/c3vy1xuOHa
12477,1,"Living with my bitches, hashtag live http://t.co/9jKAYWGeVZ"
12478,1,Lmao &#128075;RT @FreakyT252: &#8220;@VonshayeB: My nicca! RT @FreakyT252: &#127936;&#127936;&#127936;&#8221; wat fool??
12479,1,Lmao &#128681;on the play! RT @FunnyJulius: getting pussy is so easy when they believe you're Omar Epps's brother or The Steelers Head Coach's son.
12480,1,"Lmao &#171;@MickDaddy_ &#171;@TylerIAm ""I mean damn bitch you was almost ready 20 minutes ago"" http://t.co/DtQGxJKJv7&#187;&#187;"
12481,1,Lmao I look like some 80s retard today http://t.co/ZGFv8Z3hQc
12482,0,Lmao Lebron's expression says it all RT &#8220;@InkMyHoleBody: This nigga is a fuckin faggot https://t.co/GSGhiZMdmW&#8221;
12483,1,Lmao RT @80sbaby4life The food ain't gon run from you FAT bitch
12484,1,Lmao RT @A2daO: Yeah that pussy yours Cee RT @YolaC_: Come get some breakfast from Boom! RT @CeeRoss: Breakfast PLZ
12485,0,Lmao RT @Handsomeesco_55 If u live wit ya girl and u do dishes u a faggot
12486,1,Lmao RT @Luvv_55st So none of you bitches on my tl dirty??? #Salad #ExtraDressing
12487,2,Lmao RT @MoeMartin44 The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds
12488,1,Lmao RT @MoeMartin44 Yo a cooned out nigger boy
12489,1,Lmao RT @checkmyaura: &#128514;RT @__malik07: That's all it take ? Ima start lifting bitches up after the club too
12490,2,Lmao RT @iPOSTBADTWEETS: Lowkey Peyton Manning trash
12491,1,Lmao bitches is crazy...after reading the first sentence to yaself jus see how dumb you sound... #ASideBitchMadeThis http://t.co/PkvTaScEcV
12492,1,Lmao chill spook RT @BakeGriffin You think you Better than niggas cause you in Miami you &#252;ber colored Faggot @BmoreHumble?
12493,1,"Lmao drake is on some bullshit with Serena Williams, wallah she looks like a tranny"
12494,1,Lmao he left that bitch&#128514;&#128514;&#128514;&#128514;
12495,1,Lmao if I catch u in tha field I'm blowin &#128299;&#128168;&#128299;&#128168;&#128299;&#128168;&#8220;@Horsepower_Will: @PAPER_CHAYSIN shut yo bitch ass up opp lol&#8221;
12496,0,Lmao let these hoes be hoes ain't no Savin nem
12497,1,Lmao look at these hoes RT @RareHipHopPic: http://t.co/lOCEXe8Rcd
12498,2,Lmao redskins turnin up
12499,1,Lmao shorty twitter name is pussy 2 chubby...lmfao im dead
12500,1,Lmao that the funniest way to disrespect a person by calling him a itty bitty bitch. Makes me feel low in life
12501,2,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all."
12502,1,Lmao they got the Titanfall jump in this bitch
12503,1,"Lmao this bitch high asf and she asked me ""Do I look high?"""
12504,1,Lmao this bitch thinks she fancy with some michael kors
12505,1,Lmao this bitch.
12506,1,Lmao trifling ass bitch!
12507,1,"Lmao wack ass rappers stay mad, make better music then little bitch. RT @FreddieGibbs: @Bjames055 get on the suck my dick list"
12508,1,Lmao wallah you're nasty bitch
12509,1,Lmao! RT @CapoToHeaven Lmao RT @HeauxmerSimpson: @AtlanticCity you'll never be Vegas. You faggot punk bitch.
12510,1,Lmao! RT @Chollie_Grapes Is fish pussy wett?
12511,1,Lmao! RT @HUMonTHESE Harden look like the last air bender out this bitch. http://t.co/jN8exkXf
12512,0,Lmao! You niggas regionally picky about hoes now. Just say anything on Twitter. Makes it's fun tho
12513,1,Lmao!! RT @CarmelIoAnthony: NOBODY cleans a house FASTER than a nigga expecting some pussy.
12514,1,Lmao. I still feel played bout this hoe.
12515,1,Lmao.... These hoes!
12516,1,"Lmaoo &#8220;@LeanandCuisine: Bad bitch: Can I hit that?

""You matching or.....?""

Bad bitch: *bats eyelashes*

"".........are you matching or?""&#8221;"
12517,1,Lmaoo I should've seen that coming RT @DatBoyRayT: @1AlaaZ fat bitches need love to Craig
12518,1,Lmaoo RT &#8220;@PRAYINGFORHEAD: &#8220;@_ANGELSAMUELS: @PRAYINGFORHEAD @BAESTATION ur a bitch for not following back &#128575;&#8221; http://t.co/p43U1qUbWk&#8221;
12519,1,Lmaoo RT @De_La_David: @JaeTips bruh make a song called uber and the hook can be that uber make that pussy wet
12520,1,Lmaoo RT @IMCoolLike_That: Stfu..who are u to prefer what a woman wears on her feet bitch RT @80sbaby4life: I hate bitches that wear wedges
12521,1,Lmaoo man this bitch thinks she's so intelligent.
12522,1,Lmaoo shut up hoe
12523,1,Lmaoo tony spanked it maaad times to that bitch voice
12524,1,Lmaoo u a downgrade has been jayin ass bitch
12525,2,Lmaoo we was sayin this same statement last year RT @DeeSwaggyJay93 Boozer is trash bro I'm done!! &#128514;
12526,0,Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself
12527,2,Lmaooo naw man RT @DipOnline Yo want in RT @HumbltonBanks: U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special
12528,1,"Lmaooo nigga said a ""Hol it down"" dyke was in the background"
12529,1,Lmaooo wait so why everybody talm bout card crackers?! I missed it
12530,1,Lmaoooo RT @Hand2DaHairline: His sister probably got the pussy that night RT @No_Cut_Card: #NeverForget http://t.co/HkXEbFWDYz&#8221;
12531,1,"Lmaoooo deep RT @haneema: That girl curved every nigga that tried to holla and nobody said ""fuck you then bitch""...#whiteprivilege"
12532,1,Lmaoooo nah I'm down here turning up RT @4TR0N3: Yah not gonna believe this but @ItsNotHarold being a bitch in BG being a bitch &#128514;&#128514;&#128514;&#128514;
12533,2,"Lmaoooo!!!!!!!!!!!! ""@King_Komo: A bird in the hand is worth two in the bush. http://t.co/50Ye6jAADU"""
12534,1,LmaooooRT @BakeGriffin Remember when y'all bitches were Lotus Flower Bombs around this time last year
12535,1,Lmaooooo RT @savvgrace: bitches be like &#8220;relationship goals&#8221;&#8230;. Dumb ass nigga http://t.co/5CuNHFd79O
12536,1,Lmaooooo im outta here RT @da_1eye_creep Bobby Shmurda looks like a negro league player http://t.co/SngyNAGULC
12537,1,Lmaoooooo &#171;@PubesOnFleeK: That bitch stripping at a murder scene &#8220;@ItsDollyCouture: My view &#128525; http://t.co/oiJizl0naF
12538,2,Lmaoooooo @ Supreme being trash. Guess Bape is trash to huh?
12539,1,Lmaoooooo RT @HeauxmerSimpson RT @iluvfashion618 Dre really is a big sloppy bitch. He's fat as shit.
12540,1,Lmaoooooo lil Dave you a hoe for that
12541,1,Lmaoooooooo RT @80sbaby4life: You woke up a faggot didnt you RT @Maxin_Betha: My nigga ain't get carded since I was a sophomore b
12542,1,Lmaoooooooo RT @Chollie_Grapes: Dumped the shyt outta me. Fuck wrong with her. I'm perfect like angel pussy
12543,1,Lmaoooooooo! RT @HeauxmerSimpson D'Angelo prolly nice as shit at Madden now. Lmao. Fat bitch.
12544,1,Lmfao RT @GahDamnAnimal: Fat hoes in tight clothes be lookin like a half opened can of biscuits
12545,1,Lmfao RT @Luvv_55st Eating pussy RT @DanaBlack55st: Of what? &#128064; RT @CreativeBlair: I really want my braces off it's in the way &#128553;&#128553;
12546,2,Lmfao RT @NYDailyNews: The New York @Yankees have won 27 World Series titles &#8211;&#160;the most of all-time.
12547,1,"Lmfao RT @_TrishaAnn_: I only twerk to ""Somewhere in America"" because when Hov says twerk, you twerk bitch!!"
12548,1,Lmfao all bitches is hoes then
12549,1,Lmfao bitch got her shit rocked
12550,1,"Lmfao but "" we don't talk "" gtfoh &#128514;&#128514; bitch I guessed it! &amp; I was right &#128514;&#128527;"
12551,1,Lmfao custy bitches be like ( ) come on in
12552,1,Lmfao hoe
12553,1,Lmfao niggas was going ham on the trash can in class.
12554,2,Lmfao no you didnt RT @SS4_Fresh: @vivelacourtney got cute new avi and all but she too old for colored contacts &#128073;&#128064;&#128584;
12555,1,Lmfao right!..RT @kohkohbxtchzz: You knew you was sidechick. Stop hating hoe.
12556,1,Lmfao this is some straight up retarded shit up in here
12557,1,"Lmfao u sloth trinidad james with a relaxer lookin ass bitch""@Flowy_Bri: i hate niggers, imma start talking to white boys."""
12558,1,Lmfao watching Brokeback Mountain with Taylor cuz we've both never seen it aha #queers @mckinley719
12559,1,Lmfao.. oh i forgot.. texting it to u now RT @DaRealQuitaM: @VonshayeB I told u to text me what I need to buy for the salad a bitch hungry
12560,1,"Lmfaooo nigga RT @SenorSteez: Nigga, yo lips look like a charcoal bitch pussy."
12561,1,Lmfaooo this bitch hits my car and calls the cops and says it was my fault &#128514;&#128514;&#128514; dumb bitch
12562,1,Lmfaooo&#8220;@AdrienBroner: Two bad bitches giving me head at the same dam time...... #oldPICS LOL http://t.co/Y4dXfH8nLv&#8221;
12563,1,Lmfaoooo fizz baby mama snatched that bitch soul
12564,1,Lmfaooooo RT @miavenise: Can't trust a bitch that don't smile with her teeth.
12565,1,Lmfaoooooo RT @BryceHamilton11: I'm so glad my shorty ain't all over twitter and IG tryna be a famous Columbus hoe &#128514;&#128514;&#128514;&#128514;
12566,1,Lmfaoooooo RT @TooDopeForLife: LMFAOOOOOOOPOOOOOO RT @DJKayyOhh: &#8220;here come yo bitch ass auntie&#8221; http://t.co/e5KlLhp0CV
12567,1,Lmfaooooooooo bro RT @BrandNewAndrew: Strippers on twitter talking about how much money they made tonight. Like bitch i will rob you
12568,1,Load this bitch up with Kool Aid
12569,1,Lock 5 fat bitches in 1 room for 5 days with just 5 Mcdoubles. Now that's hunger games
12570,2,Log off nigger RT @PoloKingBC: #relationshipgoals http://t.co/Ge9koImYGj
12571,1,"Lol #Facts ""@MikeDiggEm: The baddest bitches be porn stars n strippers"""
12572,1,"Lol @ ""active"" RT @SherinaVictoria: Idgaf about an active hoe as long as she's not fucking my man. need to learn how to mind your business."
12573,1,Lol @ me next time bitch
12574,1,Lol Father has bitches pouring arizona tea on themselves in this one video
12575,1,"Lol I followed the bitch just so I can unfollow her cause she talkin shit, shit away with her two"
12576,1,Lol I love when ppl think ima fucking look away like a pussy when I catch them staring at me lmao LOOK AWAY HOE
12577,1,"Lol I make hoes madd hahhaha, @No_FAKINGG. ;)"
12578,1,Lol I never understood retards who use the atm and pay a $2 fee to get $20 and put it in gas so the don't pay the credit price -_-
12579,1,Lol I see what you did there RT @JayWiz614: @ItsNotHarold hell yeah bitches hate that shit
